file_name,organism,url,database,path,refseq_category,assembly_accession,bioproject,biosample,taxid,infraspecific_name,version_status,release_type,genome_rep,seq_rel_date,submitter
GCF_018885085.1_genomic_refseq.fna.gz,GCF_018885085.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/885/085/GCF_018885085.1_ASM1888508v1/GCF_018885085.1_ASM1888508v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018885085.1,PRJNA224116,SAMN19491759,1496,strain=S-0253,latest,Major,Full,15/06/21,University of Western Australia
GCF_019056575.1_genomic_refseq.fna.gz,GCF_019056575.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/056/575/GCF_019056575.1_ASM1905657v1/GCF_019056575.1_ASM1905657v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019056575.1,PRJNA224116,SAMN06603501,1357546,strain=FACHB 800,latest,Major,Full,29/06/21,Chinese Academy of Sciences
GCF_019090985.1_genomic_refseq.fna.gz,GCF_019090985.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/090/985/GCF_019090985.1_ASM1909098v1/GCF_019090985.1_ASM1909098v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019090985.1,PRJNA224116,SAMN06556601,171438,strain=0813-124 phase II,latest,Major,Full,01/07/21,Academia Sinica
GCF_019175485.1_genomic_refseq.fna.gz,GCF_019175485.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/175/485/GCF_019175485.1_ASM1917548v1/GCF_019175485.1_ASM1917548v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019175485.1,PRJNA224116,SAMN18631319,71452,strain=F162_2,latest,Major,Full,08/07/21,University of Zurich
GCF_019222765.1_genomic_refseq.fna.gz,GCF_019222765.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/222/765/GCF_019222765.1_ASM1922276v1/GCF_019222765.1_ASM1922276v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019222765.1,PRJNA224116,SAMN20062579,204891,strain=NRRL 5646,latest,Major,Full,15/07/21,"University of Technology, Jamaica"
GCF_019285775.1_genomic_refseq.fna.gz,GCF_019285775.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/285/775/GCF_019285775.1_ASM1928577v1/GCF_019285775.1_ASM1928577v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019285775.1,PRJNA224116,SAMN20079133,39122,strain=DSM 43998,latest,Major,Full,20/07/21,"Institute of Microbiology, CAS"
GCF_019355395.1_genomic_refseq.fna.gz,GCF_019355395.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/355/395/GCF_019355395.1_ASM1935539v1/GCF_019355395.1_ASM1935539v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019355395.1,PRJNA224116,SAMN14089677,2709410,strain=MP1D12,latest,Major,Full,27/07/21,Ascus Biosciences
GCF_019355955.1_genomic_refseq.fna.gz,GCF_019355955.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/355/955/GCF_019355955.1_ASM1935595v1/GCF_019355955.1_ASM1935595v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019355955.1,PRJNA224116,SAMN16357587,61646,strain=FDAARGOS_1445,latest,Major,Full,27/07/21,US Food and Drug Administration
GCF_019357495.1_genomic_refseq.fna.gz,GCF_019357495.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/357/495/GCF_019357495.1_ASM1935749v1/GCF_019357495.1_ASM1935749v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019357495.1,PRJNA224116,SAMN19605268,489910,strain=DSM 19163,latest,Major,Full,27/07/21,Robert Koch Institute
GCF_019443285.1_genomic_refseq.fna.gz,GCF_019443285.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/443/285/GCF_019443285.1_ASM1944328v1/GCF_019443285.1_ASM1944328v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019443285.1,PRJNA224116,SAMN20368533,1550733,strain=DS48-3,latest,Major,Full,03/08/21,Quanzhou Normal University
GCF_019552185.1_genomic_refseq.fna.gz,GCF_019552185.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/552/185/GCF_019552185.1_ASM1955218v1/GCF_019552185.1_ASM1955218v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019552185.1,PRJNA224116,SAMN18395773,34085,strain=20190403E1-1,latest,Major,Full,11/08/21,Yangzhou University
GCF_019575955.1_genomic_refseq.fna.gz,GCF_019575955.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/575/955/GCF_019575955.1_ASM1957595v1/GCF_019575955.1_ASM1957595v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019575955.1,PRJNA224116,SAMN20447754,1548602,strain=DSM 29786,latest,Major,Full,12/08/21,Xiamen University
GCF_019645815.1_genomic_refseq.fna.gz,GCF_019645815.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/645/815/GCF_019645815.1_ASM1964581v1/GCF_019645815.1_ASM1964581v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019645815.1,PRJNA224116,SAMN20254261,512402,strain=JCM 30995,latest,Major,Full,17/08/21,Research Institute of Tuberculosis
GCF_019669985.1_genomic_refseq.fna.gz,GCF_019669985.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/669/985/GCF_019669985.1_ASM1966998v1/GCF_019669985.1_ASM1966998v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019669985.1,PRJNA224116,SAMD00172921,1295382,strain=E10,latest,Major,Full,02/06/21,"Soil Biology and Chemistry, Department of Applied Biosciences, Graduate School of Bioagricultural Sciences, Nagoya University"
GCF_019670005.1_genomic_refseq.fna.gz,GCF_019670005.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/670/005/GCF_019670005.1_ASM1967000v1/GCF_019670005.1_ASM1967000v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019670005.1,PRJNA224116,SAMD00172935,1760988,strain=RS11D-Pr,latest,Major,Full,02/06/21,"Soil Biology and Chemistry, Department of Applied Biosciences, Graduate School of Bioagricultural Sciences, Nagoya University"
GCF_019670105.1_genomic_refseq.fna.gz,GCF_019670105.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/670/105/GCF_019670105.1_ASM1967010v1/GCF_019670105.1_ASM1967010v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019670105.1,PRJNA224116,SAMD00210911,182262,strain=JCM 21469,latest,Major,Full,03/06/21,"Laboratory of Microbiology, Division of Marine Life Science, Faculty of Fisheries Sciences, Hokkaido University"
GCF_019703835.1_genomic_refseq.fna.gz,GCF_019703835.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/703/835/GCF_019703835.1_ASM1970383v1/GCF_019703835.1_ASM1970383v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019703835.1,PRJNA224116,SAMD00057776,1891207,strain=C4V358,latest,Major,Full,04/06/21,"Laboratory of Microbiology, Division of Marine Life Science, Faculty of Fisheries Sciences, Hokkaido University"
GCF_019797865.1_genomic_refseq.fna.gz,GCF_019797865.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/797/865/GCF_019797865.1_ASM1979786v1/GCF_019797865.1_ASM1979786v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019797865.1,PRJNA224116,SAMN20926414,1437009,strain=CHL1,latest,Major,Full,30/08/21,"Shenyang Institute of Applied Ecology, Chinese Academy of Sciences"
GCF_019856495.1_genomic_refseq.fna.gz,GCF_019856495.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/856/495/GCF_019856495.1_ASM1985649v1/GCF_019856495.1_ASM1985649v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019856495.1,PRJNA224116,SAMN15595112,986075,strain=TA2.A1,latest,Major,Full,02/09/21,Delft University of Technology
GCF_019884785.1_genomic_refseq.fna.gz,GCF_019884785.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/884/785/GCF_019884785.1_ASM1988478v1/GCF_019884785.1_ASM1988478v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019884785.1,PRJNA224116,SAMN21034494,1286698,strain=Ra1766H,latest,Major,Full,06/09/21,"Institute of Deep-Sea Science and Engineering, CAS"
GCF_019890915.1_genomic_refseq.fna.gz,GCF_019890915.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/890/915/GCF_019890915.1_ASM1989091v1/GCF_019890915.1_ASM1989091v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019890915.1,PRJNA224116,SAMN21031615,1270,strain=CW.Ay,latest,Major,Full,07/09/21,The Independent Schools Foundation Academy
GCF_019891175.1_genomic_refseq.fna.gz,GCF_019891175.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/891/175/GCF_019891175.1_ASM1989117v1/GCF_019891175.1_ASM1989117v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019891175.1,PRJNA224116,SAMN18435728,2016068,strain=E412,latest,Major,Full,07/09/21,Chengdu University
GCF_019891395.1_genomic_refseq.fna.gz,GCF_019891395.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/891/395/GCF_019891395.1_ASM1989139v1/GCF_019891395.1_ASM1989139v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019891395.1,PRJNA224116,SAMN20060180,430679,strain=KACC 11904,latest,Major,Full,07/09/21,Chung-Ang university
GCF_019904175.1_genomic_refseq.fna.gz,GCF_019904175.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/904/175/GCF_019904175.1_ASM1990417v1/GCF_019904175.1_ASM1990417v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019904175.1,PRJNA224116,SAMN14566521,53362,strain=NRRL B-16297,latest,Major,Full,08/09/21,INSERM
GCF_019916025.1_genomic_refseq.fna.gz,GCF_019916025.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/916/025/GCF_019916025.1_ASM1991602v1/GCF_019916025.1_ASM1991602v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019916025.1,PRJNA224116,SAMN20207145,1490,strain=DSM 14991,latest,Major,Full,09/09/21,Heap Lab University of Nottingham
GCF_019930545.1_genomic_refseq.fna.gz,GCF_019930545.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/930/545/GCF_019930545.1_ASM1993054v1/GCF_019930545.1_ASM1993054v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019930545.1,PRJNA224116,SAMN21169179,269673,strain=EFEL7003,latest,Major,Full,12/09/21,Chungbuk National University
GCF_019931005.1_genomic_refseq.fna.gz,GCF_019931005.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/931/005/GCF_019931005.1_ASM1993100v1/GCF_019931005.1_ASM1993100v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019931005.1,PRJNA224116,SAMN20888894,46124,strain=FDAARGOS_1477,latest,Major,Full,12/09/21,US Food and Drug Administration
GCF_019974115.1_genomic_refseq.fna.gz,GCF_019974115.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/974/115/GCF_019974115.1_ASM1997411v1/GCF_019974115.1_ASM1997411v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019974115.1,PRJNA224116,SAMD00393850,437897,strain=1CBH44,latest,Major,Full,03/08/21,"Laboratory for Microbiome Sciences, Center for Integrative Medical Sciences, RIKEN"
GCF_019977755.1_genomic_refseq.fna.gz,GCF_019977755.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/977/755/GCF_019977755.1_ASM1997775v1/GCF_019977755.1_ASM1997775v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_019977755.1,PRJNA224116,SAMD00318911,104609,strain=IFO 15640T,latest,Major,Full,09/09/21,"Laboratory of Genome Science Graduate School of Marine Science and Technology, Tokyo University of Marine Science and Technology"
GCF_020091425.1_genomic_refseq.fna.gz,GCF_020091425.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/091/425/GCF_020091425.1_ASM2009142v1/GCF_020091425.1_ASM2009142v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_020091425.1,PRJNA224116,SAMN15547026,328812,strain=BFG-241,latest,Major,Full,22/09/21,National Institute of Allergy and Infectious Disease
GCF_020091585.1_genomic_refseq.fna.gz,GCF_020091585.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/091/585/GCF_020091585.1_ASM2009158v1/GCF_020091585.1_ASM2009158v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_020091585.1,PRJNA224116,SAMN21366140,2653194,strain=CCNU0001,latest,Major,Full,22/09/21,Central China Normal University
GCF_020150375.1_genomic_refseq.fna.gz,GCF_020150375.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/150/375/GCF_020150375.1_ASM2015037v1/GCF_020150375.1_ASM2015037v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_020150375.1,PRJNA224116,SAMN21366585,546367,strain=AVS0177,latest,Major,Full,26/09/21,University of Zurich
GCF_020162115.1_genomic_refseq.fna.gz,GCF_020162115.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/162/115/GCF_020162115.1_ASM2016211v1/GCF_020162115.1_ASM2016211v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_020162115.1,PRJNA224116,SAMN21531155,307486,strain=LMG 22826,latest,Major,Full,28/09/21,Brno University of Technology
GCF_020162295.1_genomic_refseq.fna.gz,GCF_020162295.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/162/295/GCF_020162295.1_ASM2016229v1/GCF_020162295.1_ASM2016229v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_020162295.1,PRJNA224116,SAMN17137619,1120981,strain=DSM 16848,latest,Major,Full,28/09/21,University of Vienna
GCF_020215645.1_genomic_refseq.fna.gz,GCF_020215645.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/215/645/GCF_020215645.1_ASM2021564v1/GCF_020215645.1_ASM2021564v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_020215645.1,PRJNA224116,SAMN21565625,93944,strain=L70,latest,Major,Full,02/10/21,Zhejiang
GCF_020217465.1_genomic_refseq.fna.gz,GCF_020217465.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/217/465/GCF_020217465.1_ASM2021746v1/GCF_020217465.1_ASM2021746v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_020217465.1,PRJNA224116,SAMN21583668,1055104,strain=N-80,latest,Major,Full,03/10/21,First Institute of Oceanography
GCF_020310025.1_genomic_refseq.fna.gz,GCF_020310025.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/310/025/GCF_020310025.1_ASM2031002v1/GCF_020310025.1_ASM2031002v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_020310025.1,PRJNA224116,SAMN21876824,573501,strain=F5,latest,Major,Full,06/10/21,"Institute of Oceanology, Chinese Academy of Sciences"
GCF_020342335.1_genomic_refseq.fna.gz,GCF_020342335.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/342/335/GCF_020342335.1_ASM2034233v1/GCF_020342335.1_ASM2034233v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_020342335.1,PRJNA224116,SAMN18651933,1619313,strain=AR,latest,Major,Full,07/10/21,AgriBio
GCF_020510245.1_genomic_refseq.fna.gz,GCF_020510245.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/510/245/GCF_020510245.1_ASM2051024v1/GCF_020510245.1_ASM2051024v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_020510245.1,PRJNA224116,SAMN21464313,1247,strain=AWRIB429,latest,Major,Full,15/10/21,The Australian Wine Research Institute
GCF_020510525.1_genomic_refseq.fna.gz,GCF_020510525.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/510/525/GCF_020510525.1_ASM2051052v1/GCF_020510525.1_ASM2051052v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_020510525.1,PRJNA224116,SAMN19030605,138118,strain=D9,latest,Major,Full,15/10/21,Helmholtz Zentrum Muenchen
GCF_020510565.1_genomic_refseq.fna.gz,GCF_020510565.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/510/565/GCF_020510565.1_ASM2051056v1/GCF_020510565.1_ASM2051056v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_020510565.1,PRJNA224116,SAMN19030603,76259,strain=77,latest,Major,Full,15/10/21,Helmholtz Zentrum Muenchen
GCF_020544465.1_genomic_refseq.fna.gz,GCF_020544465.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/544/465/GCF_020544465.1_ASM2054446v1/GCF_020544465.1_ASM2054446v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_020544465.1,PRJNA224116,SAMN17038028,1778675,strain=32279,latest,Major,Full,25/10/21,Instituto de Biologia Experimental e Tecnologica
GCF_020735445.1_genomic_refseq.fna.gz,GCF_020735445.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/735/445/GCF_020735445.1_ASM2073544v1/GCF_020735445.1_ASM2073544v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_020735445.1,PRJNA224116,SAMN22091670,537011,strain=FDAARGOS_1573,latest,Major,Full,03/11/21,US Food and Drug Administration
GCF_020735465.1_genomic_refseq.fna.gz,GCF_020735465.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/735/465/GCF_020735465.1_ASM2073546v1/GCF_020735465.1_ASM2073546v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_020735465.1,PRJNA224116,SAMN22091669,445975,strain=FDAARGOS_1572,latest,Major,Full,03/11/21,US Food and Drug Administration
GCF_020735565.1_genomic_refseq.fna.gz,GCF_020735565.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/735/565/GCF_020735565.1_ASM2073556v1/GCF_020735565.1_ASM2073556v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_020735565.1,PRJNA224116,SAMN22091685,28127,strain=FDAARGOS_1588,latest,Major,Full,03/11/21,US Food and Drug Administration
GCF_020736405.1_genomic_refseq.fna.gz,GCF_020736405.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/736/405/GCF_020736405.1_ASM2073640v1/GCF_020736405.1_ASM2073640v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_020736405.1,PRJNA224116,SAMN22091676,709991,strain=FDAARGOS_1579,latest,Major,Full,03/11/21,US Food and Drug Administration
GCF_020886175.1_genomic_refseq.fna.gz,GCF_020886175.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/886/175/GCF_020886175.1_ASM2088617v1/GCF_020886175.1_ASM2088617v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_020886175.1,PRJNA224116,SAMD00411011,363952,strain=NR4028,latest,Major,Full,25/10/21,"Microbiology and Infectious Diseases, Nara Medical University"
GCF_020886775.1_genomic_refseq.fna.gz,GCF_020886775.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/886/775/GCF_020886775.1_ASM2088677v1/GCF_020886775.1_ASM2088677v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_020886775.1,PRJNA224116,SAMD00286437,322009,strain=ATCC 51369,latest,Major,Full,13/09/21,"Department of Life Science & Biotechnology, Kansai University"
